Title,Published At,Duration,View Count,Like Count,Dislike Count,Channel Title,Channel ID,Description,Tags,Category ID,Comment Count,Favorite Count
Dune Part 2 - Cosmonaut Quickie,2024-03-02T01:13:26Z,PT9M5S,259414,15244,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"🌏 Get exclusive NordVPN deal here ➵ https://NordVPN.com/cosmonaut It’s risk free with Nord’s 30 day money-back guarantee!✌

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,24,994,0
Cosmonaut Catch-Up 2023,2024-01-31T20:57:17Z,PT51M32S,584024,26341,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr

0:00 - Intro
1:02 - Nimona
2:07 - Holdovers
4:12 - D&D
5:17 - Poor Things
9:45 - Mando Season 3
12:19 - Kung Fu Panda
14:48 - John Wick
17:46 - TMNT
20:40 - FNAF
24:10 - Creed
26:27 - One Piece Netflix
29:04 - Talk To Me
30:40 - The Killer
31:51 - Godzilla Minus One
36:02 - MCU Power Hour",,24,1695,0
Batman - All Movies Reviewed pt. 2,2024-01-22T18:53:36Z,PT1H19M21S,1187314,57886,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Use code cosmonaut at https://incogni.com/cosmonaut to get an exclusive 60% off an annual Incogni plan.

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr

0:00 - Intro
2:26 - Batman Begins
13:04 - The Dark Knight
24:56 - The Dark Knight Rises
45:59 - Phantasm
50:58 - Killing Joke
54:57 - Lego Batman
58:42 - The Batman
1:12:21 - A New Challenger",,1,4931,0
Batman - All Movies Reviewed pt. 1,2023-12-12T20:03:35Z,PT1H2M12S,1206406,53237,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Thanks to MANSCAPED for sponsoring today’s video! Get The Performance Package 5.0 Ultra for 20% OFF + Free International Shipping this holiday season with promo code “COSMONAUT” at https://manscaped.com/Cosmonaut

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmonautmarcus

0:00 - Intro
2:28 - Batman '66
12:42 - Batman '89
22:00 - Batman Returns
36:13 - Batman Forever
48:38 - Batman and Robin",Batman,1,8848,0
The Highs and Lows of Spider-Man 2 (PS5),2023-10-25T22:28:48Z,PT22M6S,694817,27439,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Go to https://drinkAG1.com/cosmonaut to get a free one-year supply of AG Vitamin D3+K2, plus five AG1 travel packs with your first purchase of AG1!

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,20,3263,0
Mortal Kombat (1995) - Cosmonaut Picture Show,2023-09-29T19:37:01Z,PT20M41S,507739,27941,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Get your own Snack Box Micro at https://junkfoodarcades.com/

Full commentary available on Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,24,1344,0
The Most Boring Transformers Movie So Far,2023-09-18T17:55:18Z,PT26M18S,781824,35905,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Full commentary tracks can be found on Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,24,2242,0
Ranking EVERY Superhero Movie,2023-08-31T19:10:39Z,PT1H7M2S,1076286,37562,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"🌏 Get exclusive NordVPN deal here ➵ https://NordVPN.com/cosmonaut It’s risk free with Nord’s 30 day money-back guarantee!✌

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,24,3854,0
Spider-Man Lotus - A Film Born From Spite,2023-08-23T23:48:59Z,PT38M16S,2566624,97635,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr

0:00 - Intro
1:33 - What is Spider-Man Lotus
4:50 - Review
28:16 - Buffy Time
34:24 - Back to Spider-Man",,24,8458,0
Barbenheimer Double Feature - Cosmonaut Quickie,2023-07-25T01:07:10Z,PT10M26S,574736,31373,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Use code cosmonaut at https://incogni.com/cosmonaut to get an exclusive 60% off an annual Incogni plan.

Barbenheimer poster by @seanlongmore

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr

0:00 - Intro/Ad
2:00 - Oppenheimer
5:55 - Barbie",,1,1914,0
What if We Had a GREAT X-Men Game?,2023-06-30T19:10:31Z,PT21M36S,438736,34643,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Thanks to MANSCAPED for sponsoring today’s video! Get 20% OFF + Free International Shipping with my promo code “COSMONAUT” at https://manscaped.com/Cosmonaut

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr

Thumbnail by: @swolelax

#XmenRPG",XmenRPG,24,3650,0
The Flash - Cosmonaut Quickie,2023-06-19T22:35:55Z,PT8M5S,674670,31258,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Go to https://drinkAG1.com/cosmonaut to get a free one-year supply of AG Vitamin D3+K2, plus five AG1 travel packs with your first purchase of AG1!

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,1985,0
Across the Spider-Verse - Cosmonaut Quickie,2023-06-05T23:21:25Z,PT8M11S,808524,46162,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,24,2531,0
Watching Power Rangers To Feel Something Again,2023-05-29T18:02:21Z,PT22M38S,590740,30494,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Thanks to MANSCAPED for sponsoring today’s video! Get 20% OFF + Free International Shipping with promo code “COSMONAUT” at https://manscaped.com/Cosmonaut ! #fathersday

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,1643,0
Guardians of the Galaxy 3 - Finally Some Good MCU,2023-05-09T23:05:42Z,PT5M51S,662266,42123,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"NEW VOD CHANNEL: https://www.youtube.com/@CosmonautVarietyStreams

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,24,1742,0
Super Mario Movie - Cosmonaut Quickie,2023-04-07T22:51:40Z,PT7M36S,595557,27985,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Learn more about Testicular Cancer and get 20% OFF + Free Shipping with my promo code “COSMONAUT” at https://manscaped.com/tcs! #manscapedpartner #shavetosave

Get the limited edition TCS Lawn Mower 4.0 trimmer and help @MANSCAPED raise awareness and give back to the Testicular Cancer Society. Visit https://manscaped.com/tcs to learn more about how to check yourself, or make a donation to https://testicularcancersociety.org today to save lives (and balls!)

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,24,1449,0
"Resident Evil 4 - The Greatest Game Ever, Again",2023-03-30T21:25:21Z,PT14M44S,450413,23991,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"🌏 Get exclusive NordVPN deal here ➵ https://NordVPN.com/cosmonaut It’s risk free with Nord’s 30 day money-back guarantee!✌

Original video demonetized due to ""violence""

NEW VOD CHANNEL: https://www.youtube.com/channel/UCS7SQANzd8pnB0tk2eaBa5A

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,20,1251,0
The Last of Us (Season 1) - Cosmonaut Quickie,2023-03-17T19:41:01Z,PT7M29S,434195,23930,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,24,1732,0
The Current State of the MCU,2023-03-12T16:42:30Z,PT10M24S,1365134,61641,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,4451,0
Ant-Man and the Wasp: Quantumania - Cosmonaut Quickie,2023-02-22T22:39:24Z,PT8M30S,648045,31242,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Thanks to MANSCAPED for sponsoring today’s video! Get 20% OFF + Free Shipping on your order with promo code “COSMONAUT” at https://manscaped.com/Cosmonaut

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,24,2118,0
Watching 50 Shades of Grey For The First Time (Not Clickbait),2023-02-14T16:11:10Z,PT15M10S,585691,33322,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"With special guest @Ginkgocrown

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,1650,0
Cosmonaut 2022 CATCH-UP,2023-02-01T00:18:35Z,PT43M2S,783886,31930,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr

0:00 - INTRO
0:42 - M3GAN
2:31 - House of the Dragon
5:53 - Avatar 2
9:23 - Fablemans
14:15 - Banshees of Inisherin
17:16 - Tár
22:28 - Puss in Boots
25:15 - The Menu
27:52 - Glass Onion
30:13 - RRR
31:58 - The Rehearsal 
33:10 - X and Pearl
34:46 - Barbarian
36:16 - Andor",,1,2451,0
The Hobbit Trilogy - Why It Sucks,2023-01-14T01:15:19Z,PT41M7S,2695245,83288,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"*Re-uploaded due to demonetization*

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,7875,0
Lord of the Rings - All Movies Reviewed,2022-12-24T18:15:42Z,PT38M47S,1739443,69482,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",cosmonaut holiday special,1,4790,0
Wakanda Forever - Cosmonaut Quickie,2022-11-14T20:10:45Z,PT6M1S,645175,35480,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,2081,0
The Blade Trilogy - The Worst Superhero Movies Ever Made,2022-10-26T21:00:46Z,PT35M23S,1014263,43626,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Let Audible help you discover new ways to laugh, be inspired, or be entertained.  New members can try it free for 30 days.  Visit  http://www.audible.com/cosmonaut or text cosmonaut to 500-500.

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,2833,0
She Hulk is Fine - You Guys Are Just Being Dumb,2022-10-18T17:01:14Z,PT15M20S,823449,45861,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,11009,0
Werewolf by Night - The MCU Tries to Be Creative Again,2022-10-11T22:20:29Z,PT6M6S,451372,28621,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,926,0
Why is This Game So HARD - Spider-Man PS1,2022-09-28T19:59:42Z,PT1H10M13S,382426,16310,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",stream highlight,20,984,0
The Most Messed Up Transformers Movie,2022-09-01T01:17:23Z,PT28M30S,1607043,66070,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Thanks to MANSCAPED for sponsoring today’s video! Get 20% OFF + Free Shipping + 2 Free Gifts with promo code “COSMONAUT” at https://manscaped.com/cosmonaut

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",cosmonaut picture show,24,4556,0
Nope / Miss Marvel - Cosmonaut Quickie,2022-07-25T23:48:15Z,PT8M,685299,34704,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,1565,0
The Boys S3 / Thor: Love and Thunder - Cosmonaut Quickie,2022-07-12T00:07:34Z,PT8M20S,883901,45512,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,2565,0
They Fixed Stranger Things (kinda),2022-07-05T20:01:22Z,PT5M45S,543426,32284,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,24,2085,0
Obi-Wan Kenobi - Cosmonaut Quickie,2022-06-27T01:08:47Z,PT10M18S,863383,44795,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr

New intro created by @charliemacsart: https://charliemacwilliams.myportfolio.com/
New end card designed by @keychaine: https://www.keishenlloyd.com/",,1,3534,0
The Rise of Skywalker - Why it Sucks,2022-06-13T18:05:53Z,PT59M17S,3641686,109099,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Let Audible help you discover new ways to laugh, be inspired, or be entertained.  New members can try it free for 30 days.  Visit  http://www.audible.com/cosmonaut or text cosmonaut to 500-500.

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,11832,0
Doctor Strange 2 / Moon Knight - Cosmonaut Quickie,2022-05-09T22:45:36Z,PT9M36S,958748,50911,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr

New intro created by @charliemacsart: https://charliemacwilliams.myportfolio.com/
New end card designed by @keychaine: https://www.keishenlloyd.com/",,1,2815,0
Am I a Contrarian?,2022-04-27T20:01:28Z,PT31M17S,1072776,50234,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"🌏 Get exclusive NordVPN deal here ➵  https://NordVPN.com/cosmonaut It’s risk free with Nord’s 30 day money-back guarantee!✌

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr

End card designed by @keychaine: https://www.keishenlloyd.com/",,24,3825,0
Pinocchio a True Story - Cosmonaut Picture Show,2022-04-18T16:56:01Z,PT21M18S,1065334,48763,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr

New end card designed by @keychaine: https://www.keishenlloyd.com/",,1,1916,0
Sonic 2 / Everything Everywhere All at Once - Cosmonaut Quickie,2022-04-14T22:23:53Z,PT5M29S,539149,31327,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"New intro created by @charliemacsart: https://charliemacwilliams.myportfolio.com/
New end card designed by @keychaine: https://www.keishenlloyd.com/

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,1173,0
Don't Watch Morbius,2022-04-07T17:12:55Z,PT6M54S,1387405,73106,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"New end card designed by @keychaine: https://www.keishenlloyd.com/

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,3661,0
The Batman - Cosmonaut Quickie,2022-03-08T23:00:35Z,PT7M56S,1593182,90771,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,5714,0
Peacemaker - Cosmonaut Quickie,2022-02-24T20:22:03Z,PT5M51S,592497,31025,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,1523,0
2 TALL 2 GIRL,2022-02-19T17:19:22Z,PT23M55S,1297153,60551,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Go to http://www.audible.com/cosmonaut or text cosmonaut to 500 500 to get your free trial. 

Full commentary available on Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,4086,0
Cosmonaut Catch-Up 2021,2022-02-14T21:25:38Z,PT26M26S,818982,46547,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr

Intro: 0:00
Licorice Pizza: 0:43
Arcane: 3:26
Smiling Friends: 7:39
Hawkeye: 10:35
The Mandalorian Season 2.5: 14:47",,1,3000,0
X-MEN: All Movies Reviewed (Part 2),2022-01-31T17:31:26Z,PT41M55S,2169738,67184,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr

Intro: 0:00
X-Men Origins: 0:40
The Wolverine: 11:31
Logan: 16:48
Deadpool 1/2: 23:37
New Mutants: 30:54
Final ranking: 36:34",,1,4329,0
X-MEN: All Movies Reviewed (Part 1),2021-12-30T19:35:10Z,PT57M47S,3576861,94424,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Please visit http://ayylienclothing.com and get 20% off  by using code “COSMO” at checkout

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr

Intro: 0:00 
Ad: 2:03
X-Men 1: 3:27
X2: 13:00
X-Men 3: 18:10
First Class: 27:30
Days of Future Past: 34:05
Apocalypse: 40:03
Dark Phoenix: 48:14
Outro: 56:20",,1,6431,0
Spider-Man: No Way Home - Cosmonaut Quickie (SPOILERS),2021-12-20T20:56:21Z,PT9M5S,1548160,87998,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,6071,0
Why I Hate Live-Action Anime Adaptations,2021-11-26T22:04:28Z,PT15M29S,999464,51395,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Go to https://NordVPN.com/cosmonaut to get a 2-year plan at a huge discount plus 1 month free. It’s risk free with Nord’s 30 day money-back guarantee!

Thanks to my good friends for lending their voice talents to this video:
https://www.youtube.com/c/24FramesOfNick
https://www.youtube.com/c/TheSphereHunter
https://www.youtube.com/c/BREADSWORD

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,5257,0
Eternals - Cosmonaut Quickie,2021-11-08T23:22:19Z,PT8M42S,950089,46665,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,3418,0
Shrek the Third - Cosmonaut Picture Show,2021-10-28T20:43:42Z,PT14M49S,663049,29280,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Use code COSMO14 for up to 14 FREE MEALS across your first 5 HelloFresh boxes plus free shipping at https://bit.ly/3Btt5d7!

Check out Meghan's new channel: https://www.youtube.com/channel/UCB5FStcYkjNASVroGtSjVag

Full audio on Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",shrektober,1,1460,0
Dune - Cosmonaut Quickie,2021-10-24T16:38:16Z,PT7M35S,811959,45821,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",the dune agenda,1,3225,0
Marvel's What If...? - Cosmonaut Quickie,2021-10-11T21:33:29Z,PT6M45S,732005,37426,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,1757,0
Venom 2 - Cosmonaut Quickie,2021-10-04T21:59:03Z,PT5M54S,878539,44393,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,2463,0
Venom - The Worst Superhero Movies Ever Made,2021-09-29T17:40:23Z,PT25M20S,2294587,93932,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Go to https://NordVPN.com/cosmonaut to get a 2-year plan at a huge discount plus 4 months free. It’s risk free with Nord’s 30 day money-back guarantee!

Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,7169,0
Shang-Chi - Cosmonaut Quickie,2021-09-06T17:55:00Z,PT4M50S,837400,46094,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,2109,0
THE Suicide Squad - Cosmonaut Quickie,2021-08-10T16:40:07Z,PT6M31S,1111143,65307,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,3384,0
Suicide Squad - The Worst Superhero Movie Ever Made,2021-08-03T18:50:28Z,PT36M35S,4261115,137002,N/A,The Cosmonaut Variety Hour,UCqTYHSnBUXZamsVcOlQf-fg,"Patreon: https://www.patreon.com/cosmonautvarietyhour

BUY A SHIRT: https://teespring.com/stores/cosmonaut-variety-merch-store

Twitter: https://twitter.com/cosmovarietyhr",,1,11709,0
